#E. coli strain K12
%4639221
!strand	slot	start	stop	opacity	thickness	type	label	mouseover
reverse	1	3050360	3051538	1	1	gene	ubiH	ubiH 3050360-3051538
reverse	1	2426077	2426646	1	1	gene	ubiX	ubiX 2426077-2426646
reverse	1	2541852	2542709	1	1	gene	yfeF	yfeF 2541852-2542709
reverse	1	2096469	2097635	1	1	gene	ugd	ugd 2096469-2097635
reverse	1	3587655	3588542	1	1	gene	ugpA	ugpA 3587655-3588542
reverse	1	3588640	3589956	1	1	gene	ugpB	ugpB 3588640-3589956
reverse	1	3585741	3586850	1	1	gene	ugpC	ugpC 3585741-3586850
reverse	1	3586813	3587658	1	1	gene	ugpE	ugpE 3586813-3587658
reverse	1	3585001	3585744	1	1	gene	ugpQ	ugpQ 3585001-3585744
reverse	1	3847763	3848353	1	1	gene	uhpA	uhpA 3847763-3848353
reverse	1	3846261	3847766	1	1	gene	uhpB	uhpB 3846261-3847766
reverse	1	3844932	3846254	1	1	gene	uhpC	uhpC 3844932-3846254
reverse	1	3843403	3844794	1	1	gene	uhpT	uhpT 3843403-3844794
reverse	1	1690914	1692287	1	1	gene	uidB	uidB 1690914-1692287
reverse	1	1689610	1690863	1	1	gene	gusC	gusC 1689610-1690863
reverse	1	1694486	1695076	1	1	gene	gusR	gusR 1694486-1695076
reverse	1	1433209	1433715	1	1	gene	ynaF	ynaF 1433209-1433715
reverse	1	2794358	2794807	1	1	gene	ygaU	ygaU 2794358-2794807
reverse	1	640662	641090	1	1	gene	ybdQ	ybdQ 640662-641090
reverse	1	2618266	2618919	1	1	gene	upp	upp 2618266-2618919
reverse	1	2616891	2618180	1	1	gene	uraa	uraa 2616891-2618180
reverse	1	2140329	2141024	1	1	gene	udk	udk 2140329-2141024
reverse	1	2433656	2434669	1	1	gene	usg	usg 2433656-2434669
reverse	1	3637015	3637350	1	1	gene	yhiO	yhiO 3637015-3637350
reverse	1	4268628	4271450	1	1	gene	uvrA	uvrA 4268628-4271450
reverse	1	1990897	1992663	1	1	gene	uvrC	uvrC 1990897-1992663
reverse	1	1992726	1993382	1	1	gene	uvrY	uvrY 1992726-1993382
reverse	1	3239467	3240954	1	1	gene	uxaA	uxaA 3239467-3240954
reverse	1	1607253	1608704	1	1	gene	uxaB	uxaB 1607253-1608704
reverse	1	3240969	3242381	1	1	gene	uxaC	uxaC 3240969-3242381
reverse	1	2462272	2463027	1	1	gene	vacJ	vacJ 2462272-2463027
reverse	1	3049135	3050337	1	1	gene	visC	visC 3049135-3050337
reverse	1	2028470	2028940	1	1	gene	vsr	vsr 2028470-2028940
reverse	1	1200010	1200255	1	1	gene	ymfG	ymfG 1200010-1200255
reverse	1	2102516	2103106	1	1	gene	yefH	yefH 2102516-2103106
reverse	1	2099418	2101411	1	1	gene	wbbL	wbbL 2099418-2101411
reverse	1	2130580	2131419	1	1	gene	wcaA	wcaA 2130580-2131419
reverse	1	2130089	2130577	1	1	gene	wcaB	wcaB 2130089-2130577
reverse	1	2128875	2130092	1	1	gene	wcaC	wcaC 2128875-2130092
reverse	1	2127683	2128900	1	1	gene	wcaD	wcaD 2127683-2128900
reverse	1	2126926	2127672	1	1	gene	wcaE	wcaE 2126926-2127672
reverse	1	2126362	2126910	1	1	gene	wcaF	wcaF 2126362-2126910
reverse	1	2123765	2124247	1	1	gene	yefC	yefC 2123765-2124247
reverse	1	2122545	2123768	1	1	gene	yefD	yefD 2122545-2123768
reverse	1	2118182	2119576	1	1	gene	wcaJ	wcaJ 2118182-2119576
reverse	1	2115146	2116426	1	1	gene	wcaK	wcaK 2115146-2116426
reverse	1	2113929	2115149	1	1	gene	wcaL	wcaL 2113929-2115149
reverse	1	2112524	2113918	1	1	gene	wcaM	wcaM 2112524-2113918
reverse	1	1066335	1066931	1	1	gene	wrbA	wrbA 1066335-1066931
reverse	1	2134126	2135265	1	1	gene	wza	wza 2134126-2135265
reverse	1	2133677	2134120	1	1	gene	wzb	wzb 2133677-2134120
reverse	1	2131512	2133710	1	1	gene	wzc	wzc 2131512-2133710
reverse	1	2116702	2118180	1	1	gene	wzxC	wzxC 2116702-2118180
reverse	1	2095343	2096359	1	1	gene	wzzB	wzzB 2095343-2096359
reverse	1	2522065	2522898	1	1	gene	xapA	xapA 2522065-2522898
reverse	1	2520749	2522005	1	1	gene	xapB	xapB 2520749-2522005
reverse	1	2519613	2520497	1	1	gene	xapR	xapR 2519613-2520497
reverse	1	1566978	1568513	1	1	gene	xasA	xasA 1566978-1568513
reverse	1	3036867	3037763	1	1	gene	xerD	xerD 3036867-3037763
reverse	1	3727072	3728394	1	1	gene	xylA	xylA 3727072-3728394
reverse	1	3725546	3727000	1	1	gene	xylB	xylB 3725546-3727000
reverse	1	4238358	4239833	1	1	gene	xylE	xylE 4238358-4239833
reverse	1	5683	6459	1	1	gene	yaaA	yaaA 5683-6459
reverse	1	9928	10494	1	1	gene	yaaH	yaaH 9928-10494
reverse	1	11382	11786	1	1	gene	yaaI	yaaI 11382-11786
reverse	1	6529	7959	1	1	gene	yaaJ	yaaJ 6529-7959
reverse	1	34086	34265	1	1	gene	yaaV	yaaV 34086-34265
reverse	1	10643	11356	1	1	gene	yaaW	yaaW 10643-11356
reverse	1	75644	77299	1	1	gene	yabN	yabN 75644-77299
reverse	1	136570	137040	1	1	gene	yacC	yacC 136570-137040
reverse	1	111856	112599	1	1	gene	yacF	yacF 111856-112599
reverse	1	111649	111846	1	1	gene	yacG	yacG 111649-111846
reverse	1	129407	131260	1	1	gene	yacH	yacH 129407-131260
reverse	1	159186	160112	1	1	gene	yadB	yadB 159186-160112
reverse	1	149715	150953	1	1	gene	yadC	yadC 149715-150953
reverse	1	142008	142670	1	1	gene	yadF	yadF 142008-142670
reverse	1	151003	151599	1	1	gene	yadK	yadK 151003-151599
reverse	1	151626	152231	1	1	gene	yadL	yadL 151626-152231
reverse	1	152243	152854	1	1	gene	yadM	yadM 152243-152854
reverse	1	156299	156883	1	1	gene	yadN	yadN 156299-156883
reverse	1	177001	177624	1	1	gene	yadS	yadS 177001-177624
reverse	1	177662	178462	1	1	gene	yadT	yadT 177662-178462
reverse	1	218887	219594	1	1	gene	yaeB	yaeB 218887-219594
reverse	1	220113	220928	1	1	gene	yaeC	yaeC 220113-220928
reverse	1	220968	221621	1	1	gene	yaeE	yaeE 220968-221621
reverse	1	216179	217057	1	1	gene	yaeF	yaeF 216179-217057
reverse	1	183709	184095	1	1	gene	yaeH	yaeH 183709-184095
reverse	1	184257	185000	1	1	gene	yaeI	yaeI 184257-185000
reverse	1	213925	214145	1	1	gene	yaeP	yaeP 213925-214145
reverse	1	229967	230881	1	1	gene	yafC	yafC 229967-230881
reverse	1	240859	243339	1	1	gene	fadF	fadF 240859-243339
reverse	1	245065	245805	1	1	gene	yafK	yafK 245065-245805
reverse	1	245961	246239	1	1	gene	yafQ	yafQ 245961-246239
reverse	1	238746	239084	1	1	gene	yafU	yafU 238746-239084
reverse	1	239419	240189	1	1	gene	yafV	yafV 239419-240189
reverse	1	262914	263231	1	1	gene	yafW	yafW 262914-263231
reverse	1	263972	264430	1	1	gene	yafX	yafX 263972-264430
reverse	1	265334	266191	1	1	gene	yafY	yafY 265334-266191
reverse	1	266408	267244	1	1	gene	yafZ	yafZ 266408-267244
reverse	1	280053	281207	1	1	gene	yagA	yagA 280053-281207
reverse	1	279609	279986	1	1	gene	yagB	yagB 279609-279986
reverse	1	287628	288386	1	1	gene	yagI	yagI 287628-288386
reverse	1	291546	292172	1	1	gene	yagK	yagK 291546-292172
reverse	1	292444	293142	1	1	gene	yagL	yagL 292444-293142
reverse	1	293169	294023	1	1	gene	yagM	yagM 293169-294023
reverse	1	294363	294803	1	1	gene	yagN	yagN 294363-294803
reverse	1	296605	297015	1	1	gene	yagP	yagP 296605-297015
reverse	1	296994	297950	1	1	gene	yagQ	yagQ 296994-297950
reverse	1	297960	300158	1	1	gene	yagR	yagR 297960-300158
reverse	1	300155	301111	1	1	gene	yagS	yagS 300155-301111
reverse	1	301108	301797	1	1	gene	yagT	yagT 301108-301797
reverse	1	303719	304474	1	1	gene	yagV	yagV 303719-304474
reverse	1	304398	306041	1	1	gene	yagW	yagW 304398-306041
reverse	1	306031	308556	1	1	gene	yagX	yagX 306031-308556
reverse	1	308582	309250	1	1	gene	yagY	yagY 308582-309250
reverse	1	309308	309895	1	1	gene	yagZ	yagZ 309308-309895
reverse	1	332725	333657	1	1	gene	yahB	yahB 332725-333657
reverse	1	333749	334246	1	1	gene	yahC	yahC 333749-334246
reverse	1	344890	345561	1	1	gene	yahN	yahN 344890-345561
reverse	1	376759	377592	1	1	gene	yaiM	yaiM 376759-377592
reverse	1	378830	379126	1	1	gene	yaiN	yaiN 378830-379126
reverse	1	379293	380066	1	1	gene	yaiO	yaiO 379293-380066
reverse	1	381963	383159	1	1	gene	yaiP	yaiP 381963-383159
reverse	1	383283	383693	1	1	gene	yaiS	yaiS 383283-383693
reverse	1	398249	398557	1	1	gene	yaiY	yaiY 398249-398557
reverse	1	423561	424142	1	1	gene	yajB	yajB 423561-424142
reverse	1	452813	453493	1	1	gene	yajG	yajG 452813-453493
reverse	1	431536	432135	1	1	gene	yajI	yajI 431536-432135
reverse	1	436385	437431	1	1	gene	yajO	yajO 436385-437431
reverse	1	444526	445896	1	1	gene	yajR	yajR 444526-445896
reverse	1	464836	466536	1	1	gene	ybaE	ybaE 464836-466536
reverse	1	479558	479932	1	1	gene	ybaJ	ybaJ 479558-479932
reverse	1	505827	506306	1	1	gene	ybaK	ybaK 505827-506306
reverse	1	500786	502462	1	1	gene	ybaL	ybaL 500786-502462
reverse	1	489334	489495	1	1	gene	ybaM	ybaM 489334-489495
reverse	1	506510	507304	1	1	gene	ybaP	ybaP 506510-507304
reverse	1	464076	464771	1	1	gene	ybaX	ybaX 464076-464771
reverse	1	475206	475595	1	1	gene	ybaZ	ybaZ 475206-475595
reverse	1	529356	530450	1	1	gene	ybbB	ybbB 529356-530450
reverse	1	513625	514080	1	1	gene	ybbJ	ybbJ 513625-514080
reverse	1	514080	514997	1	1	gene	ybbK	ybbK 514080-514997
reverse	1	516649	517539	1	1	gene	ybbN	ybbN 516649-517539
reverse	1	517564	518373	1	1	gene	ybbO	ybbO 517564-518373
reverse	1	530519	531445	1	1	gene	ybbS	ybbS 530519-531445
reverse	1	586314	587204	1	1	gene	ybcH	ybcH 586314-587204
reverse	1	555255	555776	1	1	gene	ybcI	ybcI 555255-555776
reverse	1	555884	556117	1	1	gene	ybcJ	ybcJ 555884-556117
reverse	1	578407	578859	1	1	gene	ybcV	ybcV 578407-578859
reverse	1	581375	581806	1	1	gene	ybcY	ybcY 581375-581806
reverse	1	604741	605109	1	1	gene	ybdF	ybdF 604741-605109
reverse	1	602639	603886	1	1	gene	ybdG	ybdG 602639-603886
reverse	1	631612	632700	1	1	gene	ybdH	ybdH 631612-632700
reverse	1	605174	605422	1	1	gene	ybdJ	ybdJ 605174-605422
reverse	1	605488	606606	1	1	gene	ybdK	ybdK 605488-606606
reverse	1	633970	634599	1	1	gene	ybdM	ybdM 633970-634599
reverse	1	634572	635792	1	1	gene	ybdN	ybdN 634572-635792
reverse	1	635939	636841	1	1	gene	ybdO	ybdO 635939-636841
reverse	1	667471	667938	1	1	gene	ybeA	ybeA 667471-667938
reverse	1	667942	668151	1	1	gene	ybeB	ybeB 667942-668151
reverse	1	661602	661865	1	1	gene	ybeD	ybeD 661602-661865
reverse	1	659648	660448	1	1	gene	ybeF	ybeF 659648-660448
reverse	1	686062	686970	1	1	gene	ybeJ	ybeJ 686062-686970
reverse	1	682700	683635	1	1	gene	ybeK	ybeK 682700-683635
reverse	1	674793	675776	1	1	gene	ybeQ	ybeQ 674793-675776
reverse	1	678075	678629	1	1	gene	ybeT	ybeT 678075-678629
reverse	1	691097	691564	1	1	gene	ybeY	ybeY 691097-691564
reverse	1	710828	711190	1	1	gene	ybfE	ybfE 710828-711190
reverse	1	711261	712025	1	1	gene	ybfF	ybfF 711261-712025
reverse	1	715170	715532	1	1	gene	ybfG	ybfG 715170-715532
reverse	1	715947	716141	1	1	gene	ybfi	ybfi 715947-716141
reverse	1	751452	752018	1	1	gene	ybgD	ybgD 751452-752018
reverse	1	740298	741779	1	1	gene	ybgH	ybgH 740298-741779
reverse	1	747144	748232	1	1	gene	ybgO	ybgO 747144-748232
reverse	1	748202	748930	1	1	gene	ybgP	ybgP 748202-748930
reverse	1	748945	751401	1	1	gene	ybgQ	ybgQ 748945-751401
reverse	1	783105	784046	1	1	gene	ybgR	ybgR 783105-784046
reverse	1	784160	784540	1	1	gene	ybgS	ybgS 784160-784540
reverse	1	796836	797654	1	1	gene	ybhA	ybhA 796836-797654
reverse	1	806656	807132	1	1	gene	ybhB	ybhB 806656-807132
reverse	1	805221	806504	1	1	gene	ybhC	ybhC 805221-806504
reverse	1	798845	799861	1	1	gene	ybhD	ybhD 798845-799861
reverse	1	826468	828219	1	1	gene	ybhF	ybhF 826468-828219
reverse	1	828197	829195	1	1	gene	ybhG	ybhG 828197-829195
reverse	1	814962	815870	1	1	gene	ybhK	ybhK 814962-815870
reverse	1	820765	821721	1	1	gene	ybhN	ybhN 820765-821721
reverse	1	821721	822962	1	1	gene	ybhO	ybhO 821721-822962
reverse	1	822959	823720	1	1	gene	ybhP	ybhP 822959-823720
reverse	1	824225	825331	1	1	gene	ybhR	ybhR 824225-825331
reverse	1	825342	826475	1	1	gene	ybhS	ybhS 825342-826475
reverse	1	831691	832173	1	1	gene	ybiA	ybiA 831691-832173
reverse	1	848433	849320	1	1	gene	ybiF	ybiF 848433-849320
reverse	1	829195	829878	1	1	gene	ybiH	ybiH 829195-829878
reverse	1	837413	837679	1	1	gene	ybiI	ybiI 837413-837679
reverse	1	836888	837148	1	1	gene	ybiJ	ybiJ 836888-837148
reverse	1	838472	840754	1	1	gene	ybiL	ybiL 838472-840754
reverse	1	841019	841423	1	1	gene	ybiM	ybiM 841019-841423
reverse	1	842478	844838	1	1	gene	ybiO	ybiO 842478-844838
reverse	1	850237	851820	1	1	gene	ybiP	ybiP 850237-851820
reverse	1	854047	854967	1	1	gene	ybiS	ybiS 854047-854967
reverse	1	857019	858284	1	1	gene	ybiU	ybiU 857019-858284
reverse	1	858436	859251	1	1	gene	ybiV	ybiV 858436-859251
reverse	1	837753	838466	1	1	gene	ybiX	ybiX 837753-838466
reverse	1	913181	914128	1	1	gene	ybjE	ybjE 913181-914128
reverse	1	882015	882611	1	1	gene	ybjG	ybjG 882015-882611
reverse	1	884169	884453	1	1	gene	ybjH	ybjH 884169-884453
reverse	1	884539	885327	1	1	gene	ybjI	ybjI 884539-885327
reverse	1	885354	886562	1	1	gene	ybjJ	ybjJ 885354-886562
reverse	1	887360	889042	1	1	gene	ybjL	ybjL 887360-889042
reverse	1	903175	903690	1	1	gene	ybjP	ybjP 903175-903690
reverse	1	904963	906012	1	1	gene	ybjS	ybjS 904963-906012
reverse	1	906075	907535	1	1	gene	ybjT	ybjT 906075-907535
reverse	1	917351	918343	1	1	gene	ybjX	ybjX 917351-918343
reverse	1	944154	944780	1	1	gene	ycaC	ycaC 944154-944780
reverse	1	947883	948791	1	1	gene	ycaN	ycaN 947883-948791
reverse	1	954095	955864	1	1	gene	ycaO	ycaO 954095-955864
reverse	1	971845	972624	1	1	gene	ycbC	ycbC 971845-972624
reverse	1	1005714	1006823	1	1	gene	ycbX	ycbX 1005714-1006823
reverse	1	1029982	1030641	1	1	gene	yccA	yccA 1029982-1030641
reverse	1	1061773	1062078	1	1	gene	yccD	yccD 1061773-1062078
reverse	1	1023125	1023571	1	1	gene	yccF	yccF 1023125-1023571
reverse	1	1066087	1066314	1	1	gene	yccJ	yccJ 1066087-1066314
reverse	1	1029562	1029948	1	1	gene	yccK	yccK 1029562-1029948
reverse	1	1051512	1052585	1	1	gene	yccM	yccM 1051512-1052585
reverse	1	1020953	1023115	1	1	gene	yccS	yccS 1020953-1023115
reverse	1	1026334	1026996	1	1	gene	yccT	yccT 1026334-1026996
reverse	1	1027627	1027995	1	1	gene	yccV	yccV 1027627-1027995
reverse	1	1028002	1029105	1	1	gene	yccW	yccW 1028002-1029105
reverse	1	1043453	1043911	1	1	gene	yccY	yccY 1043453-1043911
reverse	1	1043887	1045026	1	1	gene	yccZ	yccZ 1043887-1045026
reverse	1	1067734	1069128	1	1	gene	ycdG	ycdG 1067734-1069128
reverse	1	1069083	1069541	1	1	gene	ycdH	ycdH 1069083-1069541
reverse	1	1069588	1070178	1	1	gene	ycdI	ycdI 1069588-1070178
reverse	1	1070188	1070988	1	1	gene	ycdJ	ycdJ 1070188-1070988
reverse	1	1070996	1071382	1	1	gene	ycdK	ycdK 1070996-1071382
reverse	1	1071394	1072128	1	1	gene	ycdL	ycdL 1071394-1072128
reverse	1	1072086	1073234	1	1	gene	ycdM	ycdM 1072086-1073234
reverse	1	1085329	1085742	1	1	gene	hmsS	hmsS 1085329-1085742
reverse	1	1085744	1087069	1	1	gene	hmsR	hmsR 1085744-1087069
reverse	1	1087062	1089080	1	1	gene	hmsF	hmsF 1087062-1089080
reverse	1	1089089	1091512	1	1	gene	hmsH	hmsH 1089089-1091512
reverse	1	1121936	1122496	1	1	gene	yceB	yceB 1121936-1122496
reverse	1	1113487	1114713	1	1	gene	yceE	yceE 1113487-1114713
reverse	1	1145234	1145857	1	1	gene	yceF	yceF 1145234-1145857
reverse	1	1117124	1117699	1	1	gene	yceI	yceI 1117124-1117699
reverse	1	1123341	1124579	1	1	gene	yceL	yceL 1123341-1124579
reverse	1	1118530	1118670	1	1	gene	yceO	yceO 1118530-1118670
reverse	1	1119924	1120178	1	1	gene	yceP	yceP 1119924-1120178
reverse	1	1191213	1191854	1	1	gene	ycfC	ycfC 1191213-1191854
reverse	1	1186342	1187472	1	1	gene	ycfD	ycfD 1186342-1187472
reverse	1	1167423	1168133	1	1	gene	ycfQ	ycfQ 1167423-1168133
reverse	1	1168635	1169597	1	1	gene	ycfS	ycfS 1168635-1169597
reverse	1	1173315	1174388	1	1	gene	ycfT	ycfT 1173315-1174388
reverse	1	1179702	1180490	1	1	gene	ycfZ	ycfZ 1179702-1180490
reverse	1	1234932	1236464	1	1	gene	ycgB	ycgB 1234932-1236464
reverse	1	1246919	1248340	1	1	gene	dhaH	dhaH 1246919-1248340
reverse	1	1212551	1213282	1	1	gene	ycgE	ycgE 1212551-1213282
reverse	1	1213487	1214698	1	1	gene	ycgF	ycgF 1213487-1214698
reverse	1	1226294	1226695	1	1	gene	ycgK	ycgK 1226294-1226695
reverse	1	1239558	1241168	1	1	gene	ycgO	ycgO 1239558-1241168
reverse	1	1243016	1243750	1	1	gene	ycgR	ycgR 1243016-1243750
reverse	1	1248348	1248980	1	1	gene	dhaK2	dhaK2 1248348-1248980
reverse	1	1248991	1250091	1	1	gene	dhaK1	dhaK1 1248991-1250091
reverse	1	1252308	1255175	1	1	gene	ycgV	ycgV 1252308-1255175
reverse	1	1211926	1212330	1	1	gene	ycgX	ycgX 1211926-1212330
reverse	1	1255944	1257035	1	1	gene	ychF	ychF 1255944-1257035
reverse	1	1293649	1294239	1	1	gene	ychG	ychG 1293649-1294239
reverse	1	1287897	1288355	1	1	gene	ychJ	ychJ 1287897-1288355
reverse	1	1258347	1259999	1	1	gene	ychM	ychM 1258347-1259999
reverse	1	1272469	1272822	1	1	gene	ychN	ychN 1272469-1272822
reverse	1	1309872	1310270	1	1	gene	yciA	yciA 1309872-1310270
reverse	1	1310944	1311687	1	1	gene	yciC	yciC 1310944-1311687
reverse	1	1312742	1313248	1	1	gene	yciE	yciE 1312742-1313248
reverse	1	1313294	1313794	1	1	gene	yciF	yciF 1313294-1313794
reverse	1	1313880	1314116	1	1	gene	yciG	yciG 1313880-1314116
reverse	1	1308593	1308985	1	1	gene	yciI	yciI 1308593-1308985
reverse	1	1326378	1327136	1	1	gene	yciK	yciK 1326378-1327136
reverse	1	1328441	1328692	1	1	gene	yciN	yciN 1328441-1328692
reverse	1	1342781	1344766	1	1	gene	gem	gem 1342781-1344766
reverse	1	1341621	1342370	1	1	gene	yciT	yciT 1341621-1342370
reverse	1	1304845	1305252	1	1	gene	yciU	yciU 1304845-1305252
reverse	1	1347004	1348209	1	1	gene	yciW	yciW 1347004-1348209
reverse	1	1349431	1349784	1	1	gene	ycjD	ycjD 1349431-1349784
reverse	1	1387894	1388682	1	1	gene	ycjI	ycjI 1387894-1388682
reverse	1	1355826	1357265	1	1	gene	ycjJ	ycjJ 1355826-1357265
reverse	1	1357514	1359010	1	1	gene	ycjK	ycjK 1357514-1359010
reverse	1	1380987	1381985	1	1	gene	ycjW	ycjW 1380987-1381985
reverse	1	1388957	1389889	1	1	gene	ycjY	ycjY 1388957-1389889
reverse	1	1395696	1396646	1	1	gene	ydaA	ydaA 1395696-1396646
reverse	1	1411555	1411764	1	1	gene	ydaC	ydaC 1411555-1411764
reverse	1	1415865	1416032	1	1	gene	ydaE	ydaE 1415865-1416032
reverse	1	1417183	1417335	1	1	gene	ydaf	ydaf 1417183-1417335
reverse	1	1417346	1417525	1	1	gene	ydaG	ydaG 1417346-1417525
reverse	1	1404587	1405879	1	1	gene	ydaM	ydaM 1404587-1405879
reverse	1	1409037	1409972	1	1	gene	ydaO	ydaO 1409037-1409972
reverse	1	1411261	1411500	1	1	gene	ydaQ	ydaQ 1411261-1411500
reverse	1	1492172	1493236	1	1	gene	ydci	ydci 1492172-1493236
reverse	1	1497493	1498473	1	1	gene	ydcK	ydcK 1497493-1498473
reverse	1	1502929	1504365	1	1	gene	ydcO	ydcO 1502929-1504365
reverse	1	1515906	1516355	1	1	gene	ydcZ	ydcZ 1515906-1516355
reverse	1	1575681	1577366	1	1	gene	yddA	yddA 1575681-1577366
reverse	1	1573271	1575643	1	1	gene	yddB	yddB 1573271-1575643
reverse	1	1532989	1533882	1	1	gene	yddE	yddE 1532989-1533882
reverse	1	1544312	1545193	1	1	gene	yddG	yddG 1544312-1545193
reverse	1	1531306	1531923	1	1	gene	yddH	yddH 1531306-1531923
reverse	1	1542408	1542743	1	1	gene	yddJ	yddJ 1542408-1542743
reverse	1	1542782	1543738	1	1	gene	yddK	yddK 1542782-1543738
reverse	1	1550422	1550784	1	1	gene	yddM	yddM 1550422-1550784
reverse	1	1555136	1556062	1	1	gene	ddpF	ddpF 1555136-1556062
reverse	1	1556055	1557041	1	1	gene	ddpD	ddpD 1556055-1557041
reverse	1	1557038	1557934	1	1	gene	ddpC	ddpC 1557038-1557934
reverse	1	1557931	1558953	1	1	gene	ddpB	ddpB 1557931-1558953
reverse	1	1558955	1560505	1	1	gene	ddpA	ddpA 1558955-1560505
reverse	1	1561358	1563781	1	1	gene	dos	dos 1561358-1563781
reverse	1	1563782	1565164	1	1	gene	yddV	yddV 1563782-1565164
reverse	1	1565528	1566847	1	1	gene	yddW	yddW 1565528-1566847
reverse	1	1554089	1554367	1	1	gene	yddX	yddX 1554089-1554367
reverse	1	1620984	1621874	1	1	gene	ydeH	ydeH 1620984-1621874
reverse	1	1622129	1622521	1	1	gene	ydeI	ydeI 1622129-1622521
reverse	1	1592133	1596110	1	1	gene	ydeK	ydeK 1592133-1596110
reverse	1	1577657	1578829	1	1	gene	ydeM	ydeM 1577657-1578829
reverse	1	1578866	1580581	1	1	gene	ydeN	ydeN 1578866-1580581
reverse	1	1580950	1581711	1	1	gene	ydeO	ydeO 1580950-1581711
reverse	1	1582231	1584510	1	1	gene	ydeP	ydeP 1582231-1584510
reverse	1	1584844	1585758	1	1	gene	ydeQ	ydeQ 1584844-1585758
reverse	1	1585817	1586320	1	1	gene	ydeR	ydeR 1585817-1586320
reverse	1	1586333	1586863	1	1	gene	ydeS	ydeS 1586333-1586863
reverse	1	1590689	1592089	1	1	gene	ydeU	ydeU 1590689-1592089
reverse	1	1596641	1598233	1	1	gene	ydeV	ydeV 1596641-1598233
reverse	1	1598312	1599265	1	1	gene	ydeW	ydeW 1598312-1599265
reverse	1	1627477	1628937	1	1	gene	ydfI	ydfI 1627477-1628937
reverse	1	1629026	1630309	1	1	gene	ydfJ	ydfJ 1629026-1630309
reverse	1	1637054	1637551	1	1	gene	ydfP	ydfP 1637054-1637551
reverse	1	1638078	1638389	1	1	gene	ydfR	ydfR 1638078-1638389
reverse	1	1641279	1642367	1	1	gene	ydfU	ydfU 1641279-1642367
reverse	1	1645198	1645347	1	1	gene	ydfW	ydfW 1645198-1645347
reverse	1	1645370	1645660	1	1	gene	ydfX	ydfX 1645370-1645660
reverse	1	1635633	1635809	1	1	gene	ydfY	ydfY 1635633-1635809
reverse	1	1679719	1680054	1	1	gene	ydgC	ydgC 1679719-1680054
reverse	1	1670844	1671173	1	1	gene	ydgE	ydgE 1670844-1671173
reverse	1	1671160	1671525	1	1	gene	ydgF	ydgF 1671160-1671525
reverse	1	1701292	1702371	1	1	gene	ydgJ	ydgJ 1701292-1702371
reverse	1	1716090	1716338	1	1	gene	ydhA	ydhA 1716090-1716338
reverse	1	1736890	1737822	1	1	gene	ydhB	ydhB 1736890-1737822
reverse	1	1731778	1732125	1	1	gene	ydhD	ydhD 1731778-1732125
reverse	1	1722760	1723656	1	1	gene	ydhF	ydhF 1722760-1723656
reverse	1	1716517	1717626	1	1	gene	ydhH	ydhH 1716517-1717626
reverse	1	1723705	1724082	1	1	gene	ydhL	ydhL 1723705-1724082
reverse	1	1734145	1735314	1	1	gene	ydhP	ydhP 1734145-1735314
reverse	1	1742895	1744151	1	1	gene	ydhQ	ydhQ 1742895-1744151
reverse	1	1746771	1747583	1	1	gene	ydhT	ydhT 1746771-1747583
reverse	1	1749752	1751854	1	1	gene	ydhV	ydhV 1749752-1751854
reverse	1	1749101	1749748	1	1	gene	ydhW	ydhW 1749101-1749748
reverse	1	1748369	1749088	1	1	gene	ydhX	ydhX 1748369-1749088
reverse	1	1751875	1752501	1	1	gene	ydhY	ydhY 1751875-1752501
reverse	1	1752956	1753165	1	1	gene	ydhZ	ydhZ 1752956-1753165
reverse	1	1762958	1763227	1	1	gene	ydiH	ydiH 1762958-1763227
reverse	1	1763246	1763656	1	1	gene	ydiI	ydiI 1763246-1763656
reverse	1	1763653	1766709	1	1	gene	ydiJ	ydiJ 1763653-1766709
reverse	1	1776414	1777325	1	1	gene	ydiP	ydiP 1776414-1777325
reverse	1	1787832	1789268	1	1	gene	ydiU	ydiU 1787832-1789268
reverse	1	1789331	1790044	1	1	gene	ydiV	ydiV 1789331-1790044
reverse	1	1803349	1804107	1	1	gene	ydiY	ydiY 1803349-1804107
reverse	1	1846149	1846700	1	1	gene	ydjA	ydjA 1846149-1846700
reverse	1	1814410	1815159	1	1	gene	ydjC	ydjC 1814410-1815159
reverse	1	1850645	1852003	1	1	gene	ydjE	ydjE 1850645-1852003
reverse	1	1852120	1852878	1	1	gene	ydjF	ydjF 1852120-1852878
reverse	1	1853015	1853995	1	1	gene	ydjG	ydjG 1853015-1853995
reverse	1	1854005	1854973	1	1	gene	ydjH	ydjH 1854005-1854973
reverse	1	1854957	1855793	1	1	gene	ydjI	ydjI 1854957-1855793
reverse	1	1855814	1856857	1	1	gene	ydjJ	ydjJ 1855814-1856857
reverse	1	1856874	1858253	1	1	gene	ydjK	ydjK 1856874-1858253
reverse	1	1858280	1859356	1	1	gene	ydjL	ydjL 1858280-1859356
reverse	1	1810353	1811168	1	1	gene	ydjO	ydjO 1810353-1811168
reverse	1	1822386	1823024	1	1	gene	ydjR	ydjR 1822386-1823024
reverse	1	1860040	1860453	1	1	gene	yeaA	yeaA 1860040-1860453
reverse	1	1859726	1860043	1	1	gene	yeaC	yeaC 1859726-1860043
reverse	1	1862806	1863660	1	1	gene	yeaE	yeaE 1862806-1863660
reverse	1	1872779	1873600	1	1	gene	yeaM	yeaM 1872779-1873600
